assignee_id,ticket_id,created_at,subject,description,status,updated_at,due_at,about,business name,dept,emp id,product information,start date,subscription,tags,submitter_name,requester_name,asignee_name
7929155048.0,6867,2018-09-25T21:00:16Z,Can't track my courier,"Hi, I really like your map feature, but today I was unable to track my courier. Are they any known issues with this? ",waiting,2018-12-04T03:32:41Z,,training,Sun Television and Appliances,finance,15921622,product_1,2018-01-05,platinum,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']",Emma Lee - CE,Emma Lee - CE,Shirin Poeplinghaus - CE
7929155048.0,6868,2018-09-25T21:00:17Z,Can I share my account?,"Hi, I would like to share my account with my husband. Can we have two logins for one account?",waiting,2018-09-25T21:00:17Z,,food_delivery,Builders Emporium,customer_support,71014510,product_1,2018-11-04,bronze,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'vip_user']",Jimmy McNulty - CE,Jimmy McNulty - CE,Shirin Poeplinghaus - CE
368335203253.0,6869,2018-09-25T21:00:18Z,Password Help,Please help me reset my password.,open,2018-11-06T14:52:35Z,,becoming_a_merchant__invoice,Quality Merchant Services,,92030155,product_2,2019-10-30,gold,"['amer_region', 'apac', 'aus_nsw', 'complaint', 'emea', 'no_csat', 'paid', 'plan_silver', 'vip_user']",Jimmy McNulty - CE,Jimmy McNulty - CE,Amanda Yu - CE
368335203253.0,6870,2018-09-26T08:01:08Z,Aspial Test,Help!,assigned,2018-11-06T14:52:35Z,,becoming_a_merchant__invoice,Metro,finance,91709326,product_1,2018-03-19,gold,['sales'],Dbee,Dbee,Amanda Yu - CE
368335203253.0,6871,2018-09-26T11:19:05Z,Request created from: Healthy breakfast ideas,"This request was created from a contribution made by Robert on August 19, 2018 10:56 UTC.

Link: https://eatwell.zendesk.com/hc/en-us/community/posts/360014919473-Healthy-breakfast-ideas

--

Hey friends, I need some help here! 

I have crazy and busy mornings, so I do not pay too much attention to my own breakfast.   
I found myself drinking a cup of coffee with a cookie and that's all. 

Please, I need some quick and healthy breakfast ideas!",assigned,2018-11-06T14:52:34Z,,billing,Bugle Boy,customer_support,65119124,product_1,2018-07-27,silver,[],Robert,Robert,Amanda Yu - CE
7858111247.0,6872,2018-09-26T13:23:57Z,Phone Call from: Caller +1 (608) 628-4363,"Call from: +1 (608) 628-4363
Time of call: September 26, 2018 06:23:32 AM
Answered by: Lester Freamon - CE",assigned,2018-09-26T13:32:34Z,,becoming_a_merchant__invoice,Old America Stores,marketing__a,14254475,,2018-06-21,bronze,[],Lester Freamon - CE,Caller +1 (608) 628-4363,Lester Freamon - CE
369694307433.0,6873,2018-09-26T14:26:05Z,Voicemail from: Caller +1 (608) 628-4363,"Call from: +1 (608) 628-4363\nTime of call: September 26, 2018 07:25:22 AM",open,2018-11-27T17:09:04Z,,becoming_a_merchant__invoice,Erol's,marketing__b,20319083,product_2,2018-10-17,gold,[],Caller +1 (608) 628-4363,Caller +1 (608) 628-4363,Dotty Dumpling - CE
369694307433.0,6875,2018-09-26T15:55:10Z,Re: Free delivery coupon code not working,test,assigned,2018-12-04T03:32:41Z,,complaint,Security Sporting Goods,customer_support,68034253,product_1,2019-08-28,bronze,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']",Amanda Gamblin - CE,Emma Lee - CE,Dotty Dumpling - CE
24495693028.0,6876,2018-09-26T16:17:02Z,Phone Call to: +1 (970) 819-5246,"Call to: +1 (970) 819-5246
Time of call: September 26, 2018 09:16:52 AM
Called by: Cruz Smith - CE",assigned,2018-09-26T16:17:02Z,,general_support_request,Red Bears Tavern,marketing__a,40568948,,2020-01-01,gold,[],Cruz Smith - CE,+1 (970) 819-5246,Cruz Smith - CE
7858111247.0,6877,2018-09-26T16:47:16Z,Chat with Visitor 22509194,"Chat started: 2018-09-26 04:45 PM UTC
Served by: Lester Freamon

IP: 50.207.225.214
User Agent: Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
Country: United States
City: Atlanta
URL: https://eatwell.zendesk.com/hc/en-us

The chat transcript will be appended when the agent or visitor leaves the chat.",assigned,2018-09-26T16:58:52Z,,general_support_request,Herman's World of Sporting Goods,marketing__a,80164176,,2018-09-09,silver,"['eat_well', 'zopim_chat', 'zopim_chat_ended']",Visitor 22509194,Visitor 22509194,Lester Freamon - CE
7858111247.0,6878,2018-09-26T16:47:46Z,Chat with Visitor 64987340,"Chat started: 2018-09-26 04:46 PM UTC
Served by: Lester Freamon

IP: 50.207.225.214
User Agent: Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36
Country: United States
City: Atlanta
URL: https://eatwell.zendesk.com/hc/en-us

The chat transcript will be appended when the agent or visitor leaves the chat.",assigned,2018-09-26T18:12:11Z,,becoming_a_courier,Buena Vista Realty Service,finance,50014911,product_2,2019-06-10,,"['eat_well', 'zopim_chat', 'zopim_chat_ended']",Visitor 64987340,Visitor 64987340,Lester Freamon - CE
7858111247.0,6879,2018-09-26T16:48:21Z,Chat with Visitor 45596237,"Chat started: 2018-09-26 04:46 PM UTC
Served by: Lester Freamon

IP: 50.207.225.214
User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
Country: United States
City: Atlanta
URL: https://eatwell.zendesk.com/hc/en-us

The chat transcript will be appended when the agent or visitor leaves the chat.",assigned,2018-09-26T17:29:15Z,,,Wealth Zone Group,finance,60547575,product_2,2018-04-28,platinum,"['eat_well', 'escalations_manager', 'follow-up', 'shortcut_nmt', 'zopim_chat', 'zopim_chat_ended']",Visitor 45596237,Visitor 45596237,Lester Freamon - CE
360097753587.0,6880,2018-09-26T17:00:11Z,Can't log in,I can't remember my password. How do I get a new one?,retracted,2018-10-02T16:04:09Z,,,Allied Radio,marketing__a,55867709,,2018-05-28,,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']",Marlo Stanfield - CE,Marlo Stanfield - CE,Amanda Gamblin - CE
369694307433.0,6881,2018-09-26T17:00:11Z,How does this work?,Hi. I'm new to your site. Can I place an order here or do I need to download the app?,open,2018-12-04T03:32:40Z,,complaint,Grade A Investment,,55261573,,2019-01-11,gold,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']",Emma Lee - CE,Emma Lee - CE,Dotty Dumpling - CE
369694307433.0,6882,2018-09-26T17:00:12Z,I can't sign in,Help! I can't sign into your site and I need to order tons of rootbeer for a party I'm hosting!,open,2018-11-27T17:09:03Z,,becoming_a_merchant__invoice,"Deco Refreshments, Inc.",marketing__a,72012915,product_1,2018-04-14,bronze,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']",Marlo Stanfield - CE,Marlo Stanfield - CE,Dotty Dumpling - CE
360097753587.0,6883,2018-09-26T17:00:13Z,Help me reset my password,I can't log into your site. How do I reset my password?,retracted,2018-10-02T16:04:10Z,,general_support_request,Friendly Advice,marketing__b,98702564,product_3,2018-03-15,bronze,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'product_a', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,Amanda Gamblin - CE
369694307433.0,6884,2018-09-26T17:00:13Z,SPRING promo code error,Hi! I cannot get the SPRING promo code to work on my order. Can you help ASAP?,assigned,2018-11-27T17:09:02Z,,becoming_a_merchant__invoice,New World,customer_support,47709490,,2018-05-14,silver,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']",Marlo Stanfield - CE,Marlo Stanfield - CE,Dotty Dumpling - CE
7858096207.0,6885,2018-09-26T17:00:14Z,Frozen map,I can't track my courier. My map is frozen. Any ideas on how to fix this?,assigned,2018-09-26T17:00:14Z,,complaint,Sports Unlimited,marketing__b,2563369,,2019-02-24,gold,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'product_a', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,Bunk Moreland - CE
369694307433.0,6886,2018-09-26T17:00:14Z,Overpriced and sad,"Hello, why are some of your prices sooo much higher than in the actual store? I get that you have to make money, but a bag of candy shouldn't cost $3. That is all.",open,2018-11-27T17:09:02Z,,becoming_a_courier,Jitney Jungle,sales,92765599,product_2,2018-03-22,silver,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'product_a', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,Dotty Dumpling - CE
nan,6887,2018-09-26T17:00:15Z,Hummus tasted gross,"Hi, I placed an order for pita & hummus, along with a couple of other tapas. The hummus definitely didn't have tahini in it, so it tasted pretty terrible. Can I get a refund?",open,2018-12-04T03:32:40Z,,becoming_a_merchant__billing,Great Western,customer_support,39224169,product_2,2019-03-20,,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']",Emma Lee - CE,Emma Lee - CE,
362310954848.0,6888,2018-09-26T17:00:16Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,done,2018-10-02T00:01:33Z,,general_support_request,Tweeter,finance,19846206,product_3,2018-10-07,platinum,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']",Marlo Stanfield - CE,Marlo Stanfield - CE,Sara Gholampour - CE
nan,6889,2018-09-26T17:00:16Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,waiting,2018-09-26T17:00:16Z,,training,Hugh M. Woods,sales,59728405,product_2,2018-02-01,,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'product_a', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,
7858096207.0,6890,2018-09-26T17:00:17Z,SPRING promo code error,Hi! I cannot get the SPRING promo code to work on my order. Can you help ASAP?,waiting,2018-09-26T21:57:58Z,,becoming_a_merchant__invoice,Planet Profit,marketing__a,50358988,product_1,2018-10-17,silver,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'product_a', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,Bunk Moreland - CE
7929155048.0,6891,2018-09-26T17:00:18Z,Refund request ,My ice cream cone was soup...,waiting,2018-09-26T17:00:18Z,,becoming_a_merchant__billing,Datacorp,finance,91032926,product_3,2018-09-24,gold,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'product_a', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,Shirin Poeplinghaus - CE
7858111247.0,6892,2018-09-26T17:24:01Z,Missed Chat with Visitor 62184340,"Chat started: 2018-09-26 04:46 PM UTC
Served by: Lester Freamon

IP: 50.207.225.214
User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
Country: United States
City: Atlanta
URL: https://eatwell.zendesk.com/hc/en-us",assigned,2018-09-26T17:24:03Z,,becoming_a_merchant__invoice,ManPower,,75217677,product_1,2019-08-04,bronze,"['eat_well', 'zopim_chat', 'zopim_chat_ended', 'zopim_chat_missed']",Visitor 62184340,Visitor 62184340,Lester Freamon - CE
7858111247.0,6893,2018-09-26T17:32:15Z,Chat with Visitor 45596237,"Chat started: 2018-09-26 05:31 PM UTC
Served by: Lester Freamon

IP: 50.207.225.214
User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
Country: United States
City: Atlanta
URL: https://eatwell.zendesk.com/hc/en-us

The chat transcript will be appended when the agent or visitor leaves the chat.",assigned,2018-09-26T18:05:13Z,,,Soul Sounds Unlimited,marketing__a,51076584,,2019-03-21,,"['eat_well', 'zopim_chat', 'zopim_chat_ended']",Visitor 45596237,Visitor 45596237,Lester Freamon - CE
7858111247.0,6894,2018-09-26T17:32:51Z,Chat with Visitor 62184340,"Chat started: 2018-09-26 05:32 PM UTC
Served by: Lester Freamon

IP: 50.207.225.214
User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
Country: United States
City: Atlanta
URL: https://eatwell.zendesk.com/hc/en-us

The chat transcript will be appended when the agent or visitor leaves the chat.",assigned,2018-09-26T18:05:07Z,,training,Tradewell,finance,69167818,product_2,2019-01-11,platinum,"['eat_well', 'goodbye_survey', 'zopim_chat', 'zopim_chat_ended']",Visitor 62184340,Visitor 62184340,Lester Freamon - CE
369694307433.0,6895,2018-09-26T22:00:30Z,[Flagged] 'What If There Is a Problem With My Order?',"Knowledge Capture

Flagged from ticket #6888. | Edit article

# What If There Is a Problem With My Order?

Jennifer, last edited 6 September 2018

If you have had ANY issues with your order, please contact us using the 'Submit a Request' form linked above.

This could be expanded",assigned,2018-11-27T17:09:02Z,,complaint,Maurice The Pants Man,marketing__a,98244028,product_2,2019-11-29,gold,['knowledge_capture_flagged_article'],Robert,Robert,Dotty Dumpling - CE
362310954848.0,6896,2018-09-27T06:01:05Z,Missed delivery,I didn't get my order today because your courier got into an accident. She let me know about half an hour after I was supposed to get the food. I expect you'll be refunding me?,retracted,2018-10-02T00:01:34Z,,food_delivery,Total Sources,customer_support,24178176,product_3,2018-05-06,bronze,"['amer', 'food_delivery', 'latam', 'merchant', 'plan_gold', 'vip_org', 'vip_user']",Insoo Young,Insoo Young,Sara Gholampour - CE
362310954848.0,6897,2018-09-27T06:03:05Z,Courier accident (Shima A.),Courier got into an accident and as a result three deliveries were missed.,done,2018-10-02T00:01:34Z,,becoming_a_merchant__invoice,China Coast,customer_support,46508094,product_2,2018-01-23,silver,['food_delivery'],Sara Gholampour - CE,Sara Gholampour - CE,Sara Gholampour - CE
8129791828.0,6898,2018-09-27T17:00:12Z,Catering?,Hello. I love your app! Any chance you'd cater an event and bring all the food?,waiting,2018-12-04T03:32:40Z,,becoming_a_merchant__billing,Builders Square,customer_support,34445377,product_2,2018-01-03,gold,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']",Emma Lee - CE,Emma Lee - CE,Jennifer Hansen - CE
7929155048.0,6899,2018-09-27T17:00:12Z,Help me reset my password,I can't log into your site. How do I reset my password?,open,2018-09-27T17:00:12Z,,complaint,Cougar Investment,finance,7285620,product_3,2018-05-13,platinum,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'product_a', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,Shirin Poeplinghaus - CE
7858083167.0,6900,2018-09-27T17:00:13Z,Deilvery prices,What are the delivery service fees based on?,waiting,2018-12-04T03:32:40Z,,food_delivery,Custom Lawn Service,marketing__a,95263715,product_1,2019-08-13,,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']",Emma Lee - CE,Emma Lee - CE,Francis Kind - CE
360097753587.0,6901,2018-09-27T17:00:14Z,Password reset needed please,"Hi, how do I reset my password? ",done,2018-10-02T16:04:10Z,,billing,Robert Hall,,89025341,,2018-09-07,platinum,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']",Jimmy McNulty - CE,Jimmy McNulty - CE,Amanda Gamblin - CE
369694307433.0,6902,2018-09-27T17:00:14Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,assigned,2018-12-04T03:32:39Z,,becoming_a_courier,Littler's,marketing__b,6316088,,2018-11-09,platinum,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']",Emma Lee - CE,Emma Lee - CE,Dotty Dumpling - CE
8129791828.0,6903,2018-09-27T17:00:15Z,More restaurant variety needed!,"You guys really need to step up your game when it comes to restaurant availability. I want to try some international cuisine, not 14 different varieties of burgers & fries.",open,2018-09-27T17:00:15Z,,food_delivery,Kenny Rogers Roasters,customer_support,15662314,product_3,2019-02-11,silver,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']",Jimmy McNulty - CE,Jimmy McNulty - CE,Jennifer Hansen - CE
7858096207.0,6904,2018-09-27T17:00:15Z,Overpriced and sad,"Hello, why are some of your prices sooo much higher than in the actual store? I get that you have to make money, but a bag of candy shouldn't cost $3. That is all.",assigned,2018-09-27T17:00:15Z,,general_support_request,De Pinna,,50902773,product_1,2019-02-25,,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'product_a', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,Bunk Moreland - CE
7858096207.0,6905,2018-09-27T17:00:16Z,Expanded delivery hours,"Hi, I'd really love it if you expanded your delivery hours until 3am Monday through Saturday. I work 3rd shift and could sometimes us an energy drink pick-me-up.",done,2018-10-02T16:04:10Z,,billing,Record & Tape Outlet,customer_support,95102505,product_2,2019-04-26,platinum,"['plan_gold', 'vip_user']",Emma Lee - CE,Emma Lee - CE,Bunk Moreland - CE
7858096207.0,6906,2018-09-27T17:00:16Z,Any PROMO Codes?,"Hi, I was wondering if there are any available promo codes right now?",assigned,2018-10-05T18:01:55Z,,becoming_a_courier,Century House,marketing__a,81030114,product_2,2020-01-01,,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']",Marlo Stanfield - CE,Marlo Stanfield - CE,Bunk Moreland - CE
369694307433.0,6907,2018-09-27T17:00:17Z,Cold Pizza,"Hi, I ordered pizza last night for dinner and by the time it arrived it was cold...",assigned,2018-11-27T17:09:01Z,,,Sky High Financial Advice,sales,13038327,,2018-11-19,gold,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']",Marlo Stanfield - CE,Marlo Stanfield - CE,Dotty Dumpling - CE
369694307433.0,6908,2018-09-27T17:00:18Z,Deilvery prices,What are the delivery service fees based on?,open,2018-11-27T17:09:01Z,,food_delivery,Edge Garden Services,marketing__b,17788016,product_3,2018-02-18,platinum,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']",Jimmy McNulty - CE,Jimmy McNulty - CE,Dotty Dumpling - CE
7858083167.0,6909,2018-09-27T17:00:18Z,Did not receive my order,I have been sitting at my apt for 2 hours waiting on my smoothie. I would like to cancel my subscription. This is ridic.,waiting,2018-09-27T17:00:18Z,,becoming_a_merchant__invoice,The Polka Dot Bear Tavern,customer_support,5701340,product_1,2018-08-15,silver,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']",Jimmy McNulty - CE,Jimmy McNulty - CE,Francis Kind - CE
360097753587.0,6910,2018-09-28T15:40:28Z,Problem - login page issue,details....,retracted,2018-10-02T16:04:10Z,,,ManPower,,68184813,,2018-02-14,bronze,"['amer', 'complaint', 'latam', 'merchant', 'vip_org']",Amanda Gamblin - CE,Amanda Gamblin - CE,Amanda Gamblin - CE
369694307433.0,6911,2018-09-28T17:13:23Z,Pathfinder Test,Hi,assigned,2018-11-27T17:09:01Z,,,Bloom Brothers Furniture,marketing__b,4624760,product_1,2018-09-09,gold,"['amer', 'general_support_request', 'latam', 'merchant', 'plan_silver', 'vip_org']",Clark Kent,Clark Kent,Dotty Dumpling - CE
7929155048.0,6912,2018-09-28T21:00:11Z,Hot Couriers,Your app should double as a dating site. All of your couriers are attractive!,open,2018-12-04T03:32:39Z,,complaint,Peaches,sales,2068261,product_1,2018-07-03,,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']",Emma Lee - CE,Emma Lee - CE,Shirin Poeplinghaus - CE
7858083167.0,6913,2018-09-28T21:00:12Z,Help me reset my password,I can't log into your site. How do I reset my password?,assigned,2018-09-28T21:00:12Z,,becoming_a_merchant__billing,Wild Oats Markets,marketing__a,8761811,,2018-07-07,bronze,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'product_a', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,Francis Kind - CE
nan,6914,2018-09-28T21:00:12Z,Help me reset my password,I can't log into your site. How do I reset my password?,waiting,2018-10-08T22:02:36Z,,food_delivery,Dee's Drive-In,marketing__a,14282542,product_2,2018-07-11,platinum,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']",Marlo Stanfield - CE,Marlo Stanfield - CE,
7858096207.0,6915,2018-09-28T21:00:13Z,New vendor request,I wish you guys would add Snowman Pizza to your list of vendors. Their pepperoni pizza is on point!,open,2018-09-28T21:00:13Z,,training,First Choice Garden Maintenance,marketing__b,6051999,,2019-03-11,silver,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']",Jimmy McNulty - CE,Jimmy McNulty - CE,Bunk Moreland - CE
7858111247.0,6916,2018-09-28T21:00:14Z,Frozen map,I can't track my courier. My map is frozen. Any ideas on how to fix this?,waiting,2018-09-28T21:00:14Z,,becoming_a_merchant__invoice,Office Warehouse,,69144073,,2018-03-22,silver,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'product_a', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,Lester Freamon - CE
369694307433.0,6917,2018-09-28T21:00:14Z,Love your huge ice cream selection,You guys are the best and I love that I have four different options for ordering ice cream at 11 at night.,assigned,2018-12-04T03:32:38Z,,becoming_a_courier,Erb Lumber,,97608352,product_1,2018-10-07,bronze,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']",Emma Lee - CE,Emma Lee - CE,Dotty Dumpling - CE
7929155048.0,6918,2018-09-28T21:00:15Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,waiting,2018-09-28T21:00:15Z,,training,Rex Audio Video Appliance,,27688567,product_2,2018-11-20,silver,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'product_a', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,Shirin Poeplinghaus - CE
7858111247.0,6919,2018-09-28T21:00:16Z,Any PROMO Codes?,"Hi, I was wondering if there are any available promo codes right now?",open,2018-10-08T22:02:36Z,,complaint,Mission You,finance,12604542,product_2,2018-12-17,platinum,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']",Marlo Stanfield - CE,Marlo Stanfield - CE,Lester Freamon - CE
7858111247.0,6920,2018-09-28T21:00:16Z,Cold Pizza,"Hi, I ordered pizza last night for dinner and by the time it arrived it was cold...",retracted,2018-10-05T19:01:11Z,,becoming_a_merchant__invoice,Old America Stores,finance,46120079,,2019-05-11,gold,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'complaint', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']",Marlo Stanfield - CE,Marlo Stanfield - CE,Lester Freamon - CE
nan,6921,2018-09-28T21:00:17Z,Ring the buzzer!,"Every time something is delivered, the courier calls me and I have to trek down the stairs to let him in. Can they please ring the buzzer?",open,2018-09-28T21:00:17Z,,general_support_request,Piccolo Mondo,customer_support,36427454,product_2,2019-02-18,platinum,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'product_a', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,
7858111247.0,6922,2018-09-28T21:00:18Z,Refund request ,My ice cream cone was soup...,assigned,2018-09-28T21:00:18Z,,billing,Lazysize,sales,51403501,product_1,2018-09-28,,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'product_a', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,Lester Freamon - CE
7858111247.0,6923,2018-10-01T15:00:55Z,Gross,Hello. I ordered the Fennel Ice Cream from Ice Cold Creamery but it tasted like a tree branch. Can I please try something else at no charge?,open,2018-12-04T03:32:38Z,,becoming_a_merchant__invoice,Hechinger,,69368114,product_2,2019-08-03,gold,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']",Emma Lee - CE,Emma Lee - CE,Lester Freamon - CE
7858111247.0,6924,2018-10-01T15:00:55Z,Refund Request,Hello. My soup was cold when it arrived. Can I get a refund?,waiting,2018-10-01T15:00:55Z,,becoming_a_courier,EnviroSource Design,marketing__a,88051465,product_1,2018-03-27,platinum,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'product_a', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,Lester Freamon - CE
7858083167.0,6925,2018-10-01T15:00:56Z,Help me reset my password,I can't log into your site. How do I reset my password?,waiting,2018-10-09T16:02:29Z,,billing,Monk Real Estate Service,sales,7686105,product_3,2018-12-25,gold,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']",Marlo Stanfield - CE,Marlo Stanfield - CE,Francis Kind - CE
8129791828.0,6926,2018-10-01T15:00:57Z,SPRING promo code error,Hi! I cannot get the SPRING promo code to work on my order. Can you help ASAP?,waiting,2018-10-09T16:02:29Z,,becoming_a_merchant__invoice,Pro-Care Garden Maintenance,sales,94402401,product_2,2018-05-17,gold,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']",Marlo Stanfield - CE,Marlo Stanfield - CE,Jennifer Hansen - CE
nan,6927,2018-10-01T15:00:58Z,Local Farmers Markets,"Hi, are there any future plans to include mid-week farmer's market deliveries?",open,2018-12-04T03:32:38Z,,becoming_a_courier,HouseWorks!,sales,279564,,2019-06-13,bronze,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']",Emma Lee - CE,Emma Lee - CE,
8129791828.0,6928,2018-10-01T15:00:58Z,Late order,"My delivery arrived 30 minutes late, which made me late to an event. I was really disappointed!",waiting,2018-10-01T15:00:58Z,,complaint,Del Farm,marketing__a,32125123,product_3,2018-06-09,,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']",Jimmy McNulty - CE,Jimmy McNulty - CE,Jennifer Hansen - CE
7858111247.0,6929,2018-10-01T15:00:59Z,More restaurant variety needed!,"You guys really need to step up your game when it comes to restaurant availability. I want to try some international cuisine, not 14 different varieties of burgers & fries.",waiting,2018-10-01T15:00:59Z,,training,Harvest Foods,,14985572,product_2,2018-05-28,,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']",Jimmy McNulty - CE,Jimmy McNulty - CE,Lester Freamon - CE
8129791828.0,6930,2018-10-01T15:01:00Z,Come to Madison!!,You guys should really come to Madison. It's totally lame that you're only in Milwaukee.,open,2018-10-09T16:02:29Z,,becoming_a_merchant__billing,Macroserve,,71076938,,2019-02-18,,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']",Marlo Stanfield - CE,Marlo Stanfield - CE,Jennifer Hansen - CE
